puesto_trabajo,nombre_empresa,pais,region_estado,salario_minimo,salario_maximo,moneda_salario,periodo_salario,tipo_contrato,categoria,plataforma_origen,tipo_fuente_datos,enlace_oferta
UVM/ SystemVerilog Design Verification Engineer,US Tech Solutions,US,California,96930.04,96930.04,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5061354956?utm_medium=api&utm_source=523818bf
AI/ML Systems Architect,Qualcomm,US,California,99203.98,99203.98,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5215558204?utm_medium=api&utm_source=523818bf
"Cloud Data Engineer, Specialist","Stride, Inc.",US,California,111318.48,111318.48,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5282050211?utm_medium=api&utm_source=523818bf
Wireless Integration and Test Engineer,Apple,US,California,154093.58,154093.58,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5234486684?utm_medium=api&utm_source=523818bf
Wireless Tools & Automation Engineer,Apple,US,California,151241.89,151241.89,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5273275516?utm_medium=api&utm_source=523818bf
Remote BigID Developer (PST Time Zone),"WaveStrong, Inc.",US,California,75792.67,75792.67,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5264835090?utm_medium=api&utm_source=523818bf
Senior Planning & Control Engineer (L4 Autonomous Driving),Rise Technical Recruitment,US,California,200000.0,300000,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5256369191?utm_medium=api&utm_source=523818bf
Senior Software Engineer,Oracle,US,California,143276.55,143276.55,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5277540803?utm_medium=api&utm_source=523818bf
Senior Computer Vision Engineer,Geomagical Labs,US,California,170000.0,200000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5276266062?utm_medium=api&utm_source=523818bf
NLP Data Lead,Capture2,US,California,120000.0,130000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/4814434890?utm_medium=api&utm_source=523818bf
"AIML - Senior ML Engineer - Simulation Graphics and Machine Learning, Special Projects",Apple,US,California,181100.0,318400,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5277210196?utm_medium=api&utm_source=523818bf
Lead Software Architect,GALT,US,California,180000.0,220000,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5163233123?utm_medium=api&utm_source=523818bf
"Graphics Power Engineer, Platform Architecture",Apple,US,California,175800.0,264200,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5277136525?utm_medium=api&utm_source=523818bf
Graphics Power Architect Platform Architecture,Apple,US,California,212000.0,318400,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5277186880?utm_medium=api&utm_source=523818bf
Senior GNSS Estimation Engineer,Xona Space Systems Inc,US,California,68407.12,68407.12,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5255755298?utm_medium=api&utm_source=523818bf
"Senior Software Engineer, Platform",Ripple,US,California,103604.3,103604.3,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5238215926?utm_medium=api&utm_source=523818bf
"AI Natural Language Data Analytics Engineering Program Manager, AppleCare",Apple,US,California,128712.31,128712.31,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5062116461?utm_medium=api&utm_source=523818bf
Sr Staff Software Developer - AI Platforms Engineer,Qualcomm,US,California,134710.78,134710.78,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5117735939?utm_medium=api&utm_source=523818bf
Principal Security Engineer (Safety),Oracle,US,California,169336.69,169336.69,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5113348776?utm_medium=api&utm_source=523818bf
Principal Software Engineer,Oracle,US,California,166405.9,166405.9,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5277542627?utm_medium=api&utm_source=523818bf
"Staff Software Systems Engineer, Mail and Messaging","ServiceNow, Inc.",US,California,104626.01,104626.01,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5261526111?utm_medium=api&utm_source=523818bf
Senior Python Engineer,Fuel Cycle,US,California,110000.0,130000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5222476732?utm_medium=api&utm_source=523818bf
"Site Reliability Engineer, GNC (Falcon)",SpaceX,US,California,120000.0,145000,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5209052332?utm_medium=api&utm_source=523818bf
Senior Computer Vision Engineer,Anduril Industries,US,California,168000.0,252000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5059948158?utm_medium=api&utm_source=523818bf
Senior Machine Learning Engineer,Anduril Industries,US,California,168000.0,252000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5060115906?utm_medium=api&utm_source=523818bf
Software Engineer - Simulation,Apple,US,California,175325.73,175325.73,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5165466734?utm_medium=api&utm_source=523818bf
Computer Vision/Machine Learning Engineer,Anduril Industries,US,California,138000.0,207000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5007079523?utm_medium=api&utm_source=523818bf
Senior Computer Vision/Machine Learning Engineer,Anduril Industries,US,California,168000.0,252000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/4880223971?utm_medium=api&utm_source=523818bf
"Software Engineer, Molecular Biology",Benchling,US,California,144662.44,144662.44,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5262724357?utm_medium=api&utm_source=523818bf
"Site Reliability Engineer, Kubernetes Platform (Starshield)",SpaceX,US,California,120000.0,145000,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5214351652?utm_medium=api&utm_source=523818bf
Sr. Hadoop Architect / Big data Architect,Raag Solutions,US,California,107426.31,107426.31,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/4814782611?utm_medium=api&utm_source=523818bf
Test Automation Intern (Fall 2025),Figure,US,California,54004.77,54004.77,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5273017262?utm_medium=api&utm_source=523818bf
Senior GNSS Estimation Engineer,Xona Space Systems,US,California,140000.0,190000,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5017459093?utm_medium=api&utm_source=523818bf
TS/SCI Cleared DSP Software Engineer,Henpen Corporation,US,California,138181.69,138181.69,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5252840525?utm_medium=api&utm_source=523818bf
"Senior/Staff Full-Stack Software Engineer - Simulation, Special Projects",Apple,US,California,181100.0,318400,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5277131982?utm_medium=api&utm_source=523818bf
Senior Spotfire Developer - BI & Data Visualization,Macpower Digital Assets Edge,US,California,117308.62,117308.62,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5290340493?utm_medium=api&utm_source=523818bf
"Site Reliability Engineer, Hardware and Infrastructure (Starshield)",SpaceX,US,California,120000.0,145000,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5214215778?utm_medium=api&utm_source=523818bf
Principal Security Engineer,Oracle,US,California,172433.33,172433.33,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5210708558?utm_medium=api&utm_source=523818bf
Sr. Principal Security Engineer,Oracle,US,California,204785.08,204785.08,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5210708553?utm_medium=api&utm_source=523818bf
"AIML - Machine Learning, Siri Comprehension & Planning",Apple,US,California,192779.8,192779.8,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5061364356?utm_medium=api&utm_source=523818bf
Principal Performance Engineer (Cortex Cloud),Palo Alto Networks,US,California,201447.2,201447.2,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5289982110?utm_medium=api&utm_source=523818bf
"Backend Engineer San Francisco, CA",esrhealthcare,US,California,115101.34,115101.34,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5201865009?utm_medium=api&utm_source=523818bf
"Senior Software Engineer, TechOps - League of Legends",Riot Games,US,California,82345.95,82345.95,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5258220196?utm_medium=api&utm_source=523818bf
Software Development Engineer,Apple,US,California,143100.0,214500,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5277191368?utm_medium=api&utm_source=523818bf
Software Development Engineer (Graphics) - Intermediate (US),Mindlance,US,California,112415.51,112415.51,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5284703061?utm_medium=api&utm_source=523818bf
Mindlance is hiring: Software Development Engineer (Graphics) - Intermediate (US,Mindlance,US,California,115713.73,115713.73,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5284697404?utm_medium=api&utm_source=523818bf
Software Development Engineer II - C++,Esri,US,California,113271.48,113271.48,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5283667471?utm_medium=api&utm_source=523818bf
"Senior Software Engineer, Prediction and Planning - Autonomous Vehicles",Nvidia Usa,US,California,0.0,356500,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5230457777?utm_medium=api&utm_source=523818bf
Software Development Engineer – Firmware,Apple,US,California,172931.0,214500,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5277366605?utm_medium=api&utm_source=523818bf
Senior / Staff Backend Engineer,Hedra,US,California,175000.0,275000,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5133074553?utm_medium=api&utm_source=523818bf
Senior Software Engineer,Crate Platforms,US,California,280000.0,380000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5195755803?utm_medium=api&utm_source=523818bf
Software Engineer,Crate Platforms,US,California,280000.0,380000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5193251590?utm_medium=api&utm_source=523818bf
Software Engineer,Crate Platforms,US,California,380000.0,480000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5193251570?utm_medium=api&utm_source=523818bf
Systems Automation Engineer,NA,US,California,132365.78,132365.78,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5271738052?utm_medium=api&utm_source=523818bf
"VP, Quantitative Research Analyst (Newport Beach)",PIMCO,US,California,169822.83,169822.83,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5288416133?utm_medium=api&utm_source=523818bf
Machine Learning Engineer - Recommendation Algorithms and Foundational Models,Stitch Fix,US,California,207340.75,207340.75,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5283424405?utm_medium=api&utm_source=523818bf
Senior Software Engineer,Cisco,US,California,196100.83,196100.83,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5282987646?utm_medium=api&utm_source=523818bf
"Supply Chain Technical Architect, IS&T Enterprise Systems",Apple,US,California,194325.14,194325.14,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5077254090?utm_medium=api&utm_source=523818bf
Software Engineer - Sensor HIL Platform,Zoox,US,California,219550.88,219550.88,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/land/ad/5238561668?se=HMTQrPRb8BG66dTL6YHm1A&utm_medium=api&utm_source=523818bf&v=92C1DEC4BAFCF5FD39A4A45668E62235AFC01FD3
Software Engineer III (Voicemail/Telephony),Movius Interactive Corporation,US,California,102447.09,102447.09,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5107188199?utm_medium=api&utm_source=523818bf
Senior Planning & Control Engineer (L4 Autonomous Driving),Rise Technical,US,California,97339.21,97339.21,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5286533335?utm_medium=api&utm_source=523818bf
Sr. Embedded Software Engineer,Figure,US,California,180000.0,240000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/4828456849?utm_medium=api&utm_source=523818bf
Member of Technical Staff - Full Stack,Prime Intellect,US,California,136586.4,136586.4,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5005633867?utm_medium=api&utm_source=523818bf
DevOps Engineer AWS,Blue Rock Software,US,California,141387.62,141387.62,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5282066075?utm_medium=api&utm_source=523818bf
Software Engineer,Crate Platforms,US,California,280000.0,380000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5193251559?utm_medium=api&utm_source=523818bf
Software Engineer,Crate Platforms,US,California,280000.0,380000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5193251593?utm_medium=api&utm_source=523818bf
Junior Software Engineer,Crate Platforms,US,California,160000.0,190000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5193251535?utm_medium=api&utm_source=523818bf
UEFI Engineer,YD Talent Solutions,US,California,95696.31,95696.31,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5260735739?utm_medium=api&utm_source=523818bf
Software Engineer,Crate Platforms,US,California,280000.0,380000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5193251588?utm_medium=api&utm_source=523818bf
Software Engineer,Crate Platforms,US,California,380000.0,480000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5193251560?utm_medium=api&utm_source=523818bf
Sr. API Technical Engineer,Mega Cloud Lab,US,California,124800.0,145600,USD,Anual,part_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5244703491?utm_medium=api&utm_source=523818bf
"Software Engineer, University Graduate",HeyGen,US,California,120000.0,150000,USD,Anual,NA,Graduate Jobs,Adzuna,API,https://www.adzuna.com/land/ad/4915663903?se=ZkGyrvRb8BGlPpGK4j_S_A&utm_medium=api&utm_source=523818bf&v=9ADE86826B025CD55EB0E78BF5C9BC1A48881A2E
Fullstack Software Engineer,HeyGen,US,California,180000.0,215000,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/land/ad/5222423497?se=ZkGyrvRb8BGlPpGK4j_S_A&utm_medium=api&utm_source=523818bf&v=0F5813C72488D070998508C20908BB1A93E64134
"Factory Simulation Engineer, Special Projects",Hadrian Automation,US,California,114211.28,114211.28,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5262712740?utm_medium=api&utm_source=523818bf
Staff DevOps Engineer,Figure,US,California,200000.0,275000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/4986505455?utm_medium=api&utm_source=523818bf
Sr Data Scientist / Machine Learning Engineer,Starcom consulting limited,US,California,156000.0,197600,USD,Anual,part_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5236379859?utm_medium=api&utm_source=523818bf
Software Engineer,Crate Platforms,US,California,280000.0,380000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5193251601?utm_medium=api&utm_source=523818bf
Software Engineer,Crate Platforms,US,California,280000.0,380000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5193251598?utm_medium=api&utm_source=523818bf
Software Engineer,Crate Platforms,US,California,280000.0,380000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5194480894?utm_medium=api&utm_source=523818bf
Senior Software Engineer,Cisco,US,California,193900.86,193900.86,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5289099900?utm_medium=api&utm_source=523818bf
Senior Media Streaming Engineer,ESPN,US,California,170565.06,170565.06,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5290087747?utm_medium=api&utm_source=523818bf
Senior Software Engineer I – Data Engineering,Rocket Lab USA,US,California,140000.0,180000,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5033084485?utm_medium=api&utm_source=523818bf
RF Comms and Navigation Engineer,The Aerospace Corporation,US,California,95200.0,165500,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5244458292?utm_medium=api&utm_source=523818bf
Prototype Engineer,Zoox,US,California,120320.94,120320.94,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/land/ad/5274556125?se=ZkGyrvRb8BGlPpGK4j_S_A&utm_medium=api&utm_source=523818bf&v=495F3C4473C2AF09FB7F5EACDEC7D1C066370CD2
Software Engineer/Senior Software Engineer (Strong Python),Autonomous Medical Devicesorporated,US,California,100000.0,150000,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5216491031?utm_medium=api&utm_source=523818bf
