cluster,titulo_puesto,nombre_empresa,ubicacion,modalidad,salario
7,Técnico Mecánico Eléctrico,VIRU S.A.,,,
7,ingeniero eléctrico,GONORD GROUP S.A.C.,,Presencial y remoto,
7,Mecánico Eléctrico Junior,INDPACK S.A.C.,,,
7,Ingeniero/a Mecánico Eléctrico,,,,
7,ingeniero eléctrico,JB CONSULTING GROUP S.A.C,,,
7,Practicante profesional de mantenimiento mecánico y/o Eléctrico,,,,
7,ingeniero eléctrico,JB CONSULTING GROUP S.A.C,,,
7,Jefe de Mantenimiento Mecánico Eléctrico / Chala,Minera Paraiso SAC,,,
7,ingeniero eléctrico,fovipol,,,"S/. 6.000,00 (Mensual)"
7,Ingeniero mecánico eléctrico,Mega & Ozono S.A.C.,,,
7,Técnico Eléctrico Mecánico,,,,
7,Técnico de Mantenimiento  Automotriz(Eléctrico o Mecánico),Kurac,,,
7,"Ingeniero Mecánico, Eléctrico",,,,
8,Asistente de mantenimiento Rubro Industrial,SMI,,,
8,asistente mantenimiento,C&E CONTROL ELECTRIC SAC,,,
8,Asistente de Mantenimiento de Equipos,FRUTEX PERU S.A.C,,,"S/. 1.400,00 (Mensual)"
8,Asistente de Mantenimiento,Peruvian Andean Trout S.A.C.,,,
8,Asistente de Mantenimiento,,,,"S/. 1.710,00 (Mensual)"
8,Asistente de Mantenimiento,Geotec S.A.,,,
8,Asistente de mantenimiento Rubro Industrial,SMI,,,
8,Asistente de mantenimiento con exp en transporte,JP Logistica SAC,,,
8,Asistente / Planner de mantenimiento,Embotelladora San Miguel del Sur SAC,,,
8,Asistente de mantenimiento de edificación,Maxima Internacional S.A,,,
8,Asistente / Planner de mantenimiento,Embotelladora San Miguel del Sur SAC,,,
8,Asistente / Planner de mantenimiento,Embotelladora San Miguel del Sur SAC,,,
9,"Docente Pregrado Software y tecnología en la salud, Enfermería en salud del niño y adolescente II",Universidad de Ciencias y Humanidades,,,
9,Ingeniero consultor en Seguridad y Salud en el Trabajo,Prevecon,,,"S/. 3.500,00 (Mensual)"
9,Asistente de Seguridad y Salud en el Trabajo,Grupo Forte sac,,,
9,Supervisor de Seguridad y Salud en el Trabajo / Lurin,AZZORTI,,,
9,Supervisor de Seguridad y Salud en el Trabajo,,,,
9,Auxiliar de Seguridad y Salud en el Trabajo,Agrovision Peru Sac,,,
9,Inspector de Seguridad y Salud en el Trabajo,Intipa Foods SAC,,,
9,Asistente de Seguridad y Salud en el Trabajo,,,,
9,Asistente de Seguridad y Salud en el Trabajo,HIGH TALENT ASOCIADOS,,,"S/. 2.400,00 (Mensual)"
9,Asistente de Seguridad y Salud en el Trabajo,HIGH TALENT ASOCIADOS,,,"S/. 2.400,00 (Mensual)"
9,Asistente de Seguridad y Salud en el Trabajo,,,,
9,Supervisor/a de Seguridad y Salud en el Trabajo,ASICA FARMS SAC,,,
9,Analista en Seguridad y Salud en el Trabajo,,,Presencial y remoto,
9,Asistente de Operaciones de Afilicación/ Sector Salud/ Remoto,Manpower,,,
9,Ingeniero de Seguridad y Salud en el Trabajo,CONSORCIO ONCH,,,
9,Analista de Seguridad y Salud en el Trabajo,Atento Perú,,,
9,Analista de Seguridad y Salud en el Trabajo,,,Presencial y remoto,
9,Supervisor de Seguridad y Salud en el Trabajo,Don Pollo Loreto,,,"S/. 2.500,00 (Mensual)"
9,Asistente de Seguridad y Salud en el Trabajo,,,,
9,Asistente de Operaciones / Arie SJL / Rubro salud,Instituto para el Desarrollo Infantil - ARIE,,,
9,Abogado(a) laboralista en Seguridad y Salud en el Trabajo,Support Brigades Fire & Safety S.A.C.,,Presencial y remoto,"S/. 4.500,00 (Mensual)"
9,Coordinador de Seguridad y Salud en el Trabajo,,,,"S/. 2.000,00 (Mensual)"
9,"Ingeniero (a) titulado con registro vigente, especialista en gestión de la calidad seguridad y salud",COMETAL,,,
9,"Docente Pregrado Software y tecnología en la salud, Enfermería en salud del niño y adolescente II",Universidad de Ciencias y Humanidades,,,
9,Asistente de Seguridad y Salud en el Trabajo,Eurofirms Perú,,,
9,Asistente de Seguridad y Salud en el Trabajo  San Luis,PASTIPAN,,,"S/. 1.600,00 (Mensual)"
9,Auxiliar de Seguridad y Salud en Trabajo,TEXTILES OLINDA S.A.C.,,,
9,Asistente de Seguridad y Salud en el Trabajo,GENETICA AGRICOLA S.A.C.,,,
9,SST Supervisor de Seguridad y Salud en el Trabajo,Umi Foods SAC,,,
9,Psicólogo (a) en Salud Mental (Huancayo),Universidad Continental,,,
9,Coordinador de Seguridad y Salud en el Trabajo,,,,"S/. 2.000,00 (Mensual)"
9,Auxiliar de Seguridad y Salud en el Trabajo / Surco,VILLA SALUD,,,
9,Especialista de Salud y Seguridad en el Trabajo,YOFC PERÚ S.A.C.,,,
9,Asistente de Operaciones de Afilicación/ Sector Salud/ Remoto,Manpower,,,
9,Auxiliar de Seguridad y Salud en el Trabajo,,,,"S/. 1.500,00 (Mensual)"
9,Practicante de Senati en Adm y/o Seguridad y Salud en el Trabajo,Packplast Envolturas SAC,,,
9,Asistente de Seguridad y Salud en el Trabajo,Grupo Forte sac,,,
9,Coordinador de Seguridad y Salud en el Trabajo,Grupo San Pablo,,,
9,Asistente de Seguridad y salud en el trabajo,GRUPO NORTE PERU,,,"S/. 1.500,00 (Mensual)"
10,ingeniero especialista,ACOSAC,,,
10,Especialista en Climatización y Gabinetes,PROMAX SAFETY,,,
10,Especialista en desarrollo de negocio logísticos,,,,
10,Especialista en metrados sistema proteccion de Incendios,HASHI TECNOLOGIA SAC,,,"S/. 2.400,00 (Mensual)"
10,Especialista en metrados sistema proteccion de Incendios,HASHI TECNOLOGIA SAC,,,"S/. 2.400,00 (Mensual)"
10,Especialista de Agua Potable y Alcantarillado,Gambell Management,,,
10,Especialista de control y gestion,,,,
10,Técnico Especialista de Mantenimiento Punta Negra,Grupo Intercorp,,,
10,Especialista GIS,INERCO CONSULTORIA PERU S.A.C.,,,
10,Especialista en Front end,CONSULTING PERU CO. S.A.C.,,,
10,ingeniero especialista,ACOSAC,,,
10,Especialista de seguimiento (Ingenieros con especialidad en SOMA),SENATI,,,
10,Especialista técnico People Soft,Grupo Educa_d,,Presencial y remoto,
10,Odontologa Ortodoncista Especialista Ortodoncia Surco,ODONTO EQUIPOS PERÚ,,,"S/. 3.000,00 (Mensual)"
10,"Jefe de Proyecto, Especialista en Inteligencia de Negocios, Especialista en Desarrollo de Soluciones",CONSORCIO SANTA ANA,,,
10,Especialista de Planeamiento de Edificacion de Salud o Educativa,inmobiliaria Alpamayo,,,
10,Especialista en Tecnología de la Operación Puno,Bigmond Group,,,
10,Especialista en Gobierno TI con 5 años de exp,Topstrategic  S.A.C.,,Presencial y remoto,
10,Analista de Sistemas / Especialista en Soporte Tecnológico – Con experiencia en SAP BO,GHS PERU,,,
10,Especialista en Front end,CONSULTING PERU CO. S.A.C.,,,
10,Especialista técnico People Soft,Grupo Educa_d,,Presencial y remoto,
10,Especialista de Medición (Rubro del gas natural),OCA GLOBAL PERÚ,,,
10,"Programador, especialista en Backend y Frontend",POWER HOUSE DIGITAL STUDIO,,Presencial y remoto,
10,Técnico Electricista 3 Especialista en Tableros Eléctricos /  Junior /Ate,RESEMIN,,,
10,Especialista en Front end,CONSULTING PERU CO. S.A.C.,,,
10,ingeniero especialista,DIMAJO E.I.R.L.,,,
10,Especialista en sistema contra incendios,Grupo OIS,,,
10,especialista en ventas,G-PRO S.A.C,,,
10,Tecnico especialista en seguridad electrónica,CODE SYSTEMS,,,
10,Especialista de calidad de ventas y formación,Grupo Educa_d,,,
10,Especialista técnico de calidad en Proyecto,KOMATSU - MITSUI MAQUINARIAS,,,
10,Especialista en Gobierno TI con 5 años de exp,Topstrategic  S.A.C.,,Presencial y remoto,
10,Especialista de Medios Digitales,AGENCIA DOPAMINA S.A.C.,,Presencial y remoto,
10,Ingeniero Especialista en Metodologías de Supervisión en Obras del Sector Público,JLV CONSULTORES,,Presencial y remoto,
10,"Programador, especialista en Backend y Frontend",POWER HOUSE DIGITAL STUDIO,,Presencial y remoto,
10,Especialista en Contrataciones con el Estado,SILSA,,,
10,Especialista en Meta ADS,Lab Side,,Presencial y remoto,
10,Analista de Sistemas / Especialista en Soporte Tecnológico – Con experiencia en SAP BO,GHS PERU,,,
10,Especialista en Gestión de Proyectos TI (Cloud / On Premise),Topstrategic  S.A.C.,,Presencial y remoto,
10,Especialista de IA generativa,Grupo Educa_d,,Presencial y remoto,
10,"Jefe de Proyecto, Especialista en Inteligencia de Negocios, Especialista en Desarrollo de Soluciones",CONSORCIO SANTA ANA,,,
10,Especialista de Seguimiento,SENATI,,,
10,Especialista de atención / AG. Barranca,Compartamos Banco,,,
10,Especialista en mecánica de suelos,MURGISASRL,,,"S/. 3.500,00 (Mensual)"
10,Especialista en Customer Support,ToolRides,,,
10,Técnico Especialista de Mantenimiento Punta Negra,Grupo Intercorp,,,
10,Especialista en Climatización y Gabinetes,PROMAX SAFETY,,,
10,Especialista en sistema contra incendios,Grupo OIS,,,
10,Especialista de IA generativa,Grupo Educa_d,,Presencial y remoto,
10,Especialista de IA generativa,Grupo Educa_d,,Presencial y remoto,
10,Biólogo Especialista en Gestión Ambiental,OZONE CONSULTING,,,
10,Técnico especialista de Grupo Electrógeno Iquitos,Manpower,,,
10,Odontólogo Especialista en Endodoncia,MULTIDENT MONTERRICO,,,
10,Ing. Electronico especialista en Videovigilancia/ Iquitos/Ejecución de Obra,SYM SERVICIOS INTEGRALES PERU S.A.C.,,,
10,Especialista en gestión del cambio y cultura organizacional,,,,
10,Especialista técnico People Soft,Grupo Educa_d,,Presencial y remoto,
10,Especialista de ansys,Semco S.A.,,Presencial y remoto,
10,Especialista de Seguimiento,SENATI,,,
10,Especialista en Customer Support,ToolRides,,,
10,ingeniero especialista,Constructora Marilia S.A.C.,,,"S/. 2.000,00 (Mensual)"
10,Analista de Sistemas / Especialista en Soporte Tecnológico – Con experiencia en SAP BO,GHS PERU,,,
10,"Programador, especialista en Backend y Frontend",POWER HOUSE DIGITAL STUDIO,,Presencial y remoto,
10,Tecnico especialista en seguridad electrónica,CODE SYSTEMS,,,
10,Especialista técnico People Soft,Grupo Educa_d,,Presencial y remoto,
10,Instructor Técnico Especialista en Fallas Eléctricas de dos Flotas de Equipo Móvil Pesado,Ingenium,,,
10,Especialista SOMA,SMISAC,,,
10,Ténico mecánico especialista en grúas,,,,"S/. 3.000,00 (Mensual)"
10,Especialista en Gobierno TI con 5 años de exp,Topstrategic  S.A.C.,,Presencial y remoto,
10,Especialista en Gestión de Proyectos TI (Cloud / On Premise),Topstrategic  S.A.C.,,Presencial y remoto,
10,Especialista de atención / AG. Barranca,Compartamos Banco,,,
11,Asesor de negocios con experiencia Mi Banco / Ancash,Manpower,,,
11,Urgente!!! Asesor de Creditos para Banco,Sef Peru Holding SAC,,,
11,Asesor(a) de negocios para Mi banco/ San Jacinto,Manpower,,,"S/. 2.300,00 (Mensual)"
11,Asesor de negocios con experiencia Mi Banco / Ancash,Manpower,,,
11,Asesor de negocios con experiencia Mi Banco / Ancash,Manpower,,,
11,Asesor de negocios con experiencia Mi Banco / Huaraz,Manpower,,,
11,Asesor(a) de negocios para Mi banco/ Huacho,Manpower,,,"S/. 1.500,00 (Mensual)"
11,Asesor(a) de negocios para Mi banco/ La Union de huanuco,Manpower,,,"S/. 1.500,00 (Mensual)"
11,Asesor(a) de negocios para Mi banco/ Pisco,Manpower,,,
11,Asesor(a) de negocios para Mi banco/ Sullana,Manpower,,,"S/. 2.300,00 (Mensual)"
11,Asesor(a) de negocios para Mi banco/ Huaral,Manpower,,,"S/. 1.500,00 (Mensual)"
11,Asesor(a) de negocios para Mi banco / Tres Marias / Manchay,Manpower,,,
11,Asesor(a) de negocios para Mi banco/ Cocharcas,Manpower,,,
11,Asesor(a) de negocios para Mi banco/ Valle Sharon,Manpower,,,
11,Asesor(a) de negocios para Mi banco/ Chorrillos,Manpower,,,"S/. 1.500,00 (Mensual)"
11,Asesor de negocios Mi Banco / Villa el Salvador y zonas aledañas,Manpower,,,
11,Asesor de negocios con experiencia Mi Banco / Huaraz,Manpower,,,
11,Asesor(a) de negocios para Mi banco/ Bolichera,Manpower,,,"S/. 1.500,00 (Mensual)"
11,Asesor(a) de negocios para Mi banco/ Magdalena,Manpower,,,
11,Asesor(a) de negocios para Mi banco/ Covida,Manpower,,,"S/. 1.500,00 (Mensual)"
11,Asesor(a) de negocios para Mi banco/ Carabayllo,Manpower,,,
11,Asesor(a) de negocios para Mi banco/ Villa El Salvador,Manpower,,,"S/. 1.500,00 (Mensual)"
11,Asesor(a) de negocios para Mi banco/ El Dorado,Manpower,,,
11,Asesor(a) de negocios para Mi banco/ Ovalo Mariategui,Manpower,,,
11,Asesor(a) de negocios Senior para Mi banco/ Huaraz,Manpower,,,"S/. 1.500,00 (Mensual)"
12,Operario Técnico de Aire Acondicionado,,,,
12,Ayudante Operario de Aire Acondicionado,CRM Solution,,,
12,Operario de Producción (Acondicionado),Manpower,,,
12,Operario Sistemas de Aire HVAC,,,,
12,Operario Sistemas de Aire HVAC,,,,
12,Operario de Aire Acondicionado,CRM Solution,,,
12,Ayudante Operario de Aire Acondicionado,CRM Solution,,,
13,Asistente community manager exp inmobiliarias,Remax GROUP EXPO,,,
13,marketing manager,Romeros Clínica Dental,,Presencial y remoto,
13,Key Account Manager,Gate Gourmet Perú,,,
13,Community manager con exp en funciones indicadas,REPRESENTACIONES MARTIN S.A.C,,,
13,"Community manager con Experiencia en Facebook ADS, Google ADS",Salunat Lab Medic,,,
13,Community Manager,Glazer Perú,,,
13,Community manager,Industrias Manrique S.A.C,,,
13,Content manager,Universidad Peruana Cayetano Heredia,,,
13,community manager,TOGASSERVICE,,,"S/. 1.800,00 (Mensual)"
13,Agile Delivery Manager,Apuesta Total,,Presencial y remoto,
13,Community Manager,FERREMAS PERU SAC,,,
13,Community manager con exp en funciones indicadas,REPRESENTACIONES MARTIN S.A.C,,,
13,Community Manager Con experiencia,Multiservicios e Inversiones Inmobitec SAC,,,"S/. 1.300,00 (Mensual)"
13,Senior Project Manager,INNOVACION TECNOLOGIA E INGENIERIA EN ENERGIA S.A.C.,,,
13,key account manager,Pharmaceutical Distoloza S.A.,,,
13,Community manager,Asociación Peruano Japonesa APJ,,,
13,Content Manager / Community Manager,,,,"S/. 2.200,00 (Mensual)"
13,Community manager Licencia de Maternidad,Universidad Continental,,,"S/. 2.400,00 (Mensual)"
13,Community manager,,,,
13,Manager de Hotel,,,,
13,Community Manager,,,,
13,community manager,RICAR,,,
13,community manager,Mundo Express S.A.C.,,,
13,community manager,MARTIGIANI DISTRIBUIDORA S.A.C.,,,
13,Content manager,Universidad Peruana Cayetano Heredia,,,
13,Community manager,Grupo San José,,,
13,Asistente community manager exp inmobiliarias,Remax GROUP EXPO,,,
13,Key account manager Jr. (KAM),,,,
13,Community Manager,musas,,,"S/. 1.800,00 (Mensual)"
13,Community Manager,El Refugio de Vichayito,,,
13,community manager,HELVETIA STUDIO SAC,,,"S/. 900,00 (Mensual)"
13,community manager,Importadora,,,"S/. 1.500,00 (Mensual)"
13,Community manager,ACTION FILMS E.I.R.L.,,Presencial y remoto,"S/. 550,00 (Mensual)"
13,Community Manager,BELTRAN,,,
13,"Supervisor o Product Manager Comercial  para DELL,   ASUS.",,,,
13,Community Manager,MECCANO INDUSTRIAL COMPANY E.I.R.L.,,,
13,Community manager/Clínica San Pablo Trujillo,Grupo San Pablo,,,
13,Content Manager,TAC Digital,,Presencial y remoto,
13,Community manager,CABLE VISIÓN PERÚ,,,"S/. 1.700,00 (Mensual)"
13,Especialista en marketing community manager estratega en comunicaciones,UPGRADE,,,
13,Community manager,SERVICIOS Y PROMOCIONES DE SALUD SAC,,Presencial y remoto,
13,Community Manager Retail Arequipa,Estilos S.R.L.,,,"S/. 1.500,00 (Mensual)"
13,Community manager,Grupo San Pablo,,,
13,Community manager,REMAX PRINCIPAL,,,"S/. 2.000,00 (Mensual)"
13,Country Manager,Solventa,,,
13,Community Manager,,,Presencial y remoto,
13,Content manager,,,,"S/. 1.800,00 (Mensual)"
13,Community Manager y Diseñador Creativo,GUES DATA S.A.C.,,Presencial y remoto,
13,Creador de Contenido y Community Manager,Covema SAC,,,"S/. 2.500,00 (Mensual)"
13,Community Manager,,,,"S/. 1.800,00 (Mensual)"
13,Community manager Licencia de Maternidad,Universidad Continental,,,"S/. 2.400,00 (Mensual)"
13,Community Manager Senior,CORPORACION AUTOPLASEN S.A.C.,,,"S/. 2.000,00 (Mensual)"
13,Content manager,Universidad Peruana Cayetano Heredia,,,
13,Community Manager,Agencia Wayruro,,,"S/. 1.400,00 (Mensual)"
13,Community manager,Grupo San Pablo,,,
13,Community manager,Grupo San José,,,
13,community manager,Alo Taxi,,,
13,Community manager,DepilZONE,,,
13,Experiencia en Servidores: Supervisor o Product Manager Comercial/   para marcas como HP o  ASUS.,,,,
13,Community Manager Retail Arequipa,Estilos S.R.L.,,,"S/. 1.500,00 (Mensual)"
13,Content Manager,Ediciones COREFO SAC,,,
13,Community manager,ERAMSIC,,,
13,Community Manager,Linder Ing. Graficos Consultores S.R.L.,,,
13,Community Manager,GENESIS GRUPO INMOBILIARIO SOCIEDAD ANONIMA CERRADA,,,
13,Content manager,,,,"S/. 1.800,00 (Mensual)"
13,Comunity Manager / Comas,CONTENIDO DIGITAL S.A.C.,,,"S/. 1.400,00 (Mensual)"
13,community manager,QUILLA ESTUDIO S.A.C.,,,"S/. 1.100,00 (Mensual) + Comisiones"
13,Content manager,Adecco Perú S.A.,,,
13,Content manager,LEX NOVA S.A.C.,,Presencial y remoto,
13,Content Manager,TAC Digital,,Presencial y remoto,
13,Community Manager con experiencia,CENTAUROS DEL PERU,,,
13,Community manager,APG Graduaciones EIRL,,,"S/. 1.500,00 (Mensual)"
13,Community Manager Senior,CORPORACION AUTOPLASEN S.A.C.,,,"S/. 2.000,00 (Mensual)"
13,community manager,EDITORIAL ABACUS MASTER LEARNING S.A.C.,,,
13,Community manager,UROZEN,,Presencial y remoto,
13,community manager,QUILLA ESTUDIO S.A.C.,,,"S/. 1.100,00 (Mensual) + Comisiones"
13,community manager,INVERSIONES PALACIN E.I.R.L.,,,"S/. 1.500,00 (Mensual)"
13,community manager,Medical Audicion,,,
13,Junior Key Account Manager,KPC ENGINEERING S.A.C.,,Presencial y remoto,"S/. 1.800,00 (Mensual) + Comisiones"
13,community manager,FLASH,,,"S/. 2.000,00 (Mensual)"
13,Especialista en marketing community manager estratega en comunicaciones,UPGRADE,,,
13,Trabajo Desde Casa Delivery Manager / Ref. 0338,BairesDev LLC,,,
13,Community manager,NOVA MAQUINARIAS,,,
13,community manager,EDITORIAL ABACUS MASTER LEARNING S.A.C.,,,
13,"Se busca Coordinadora Digital Community Manager. Lima, Perú.",Internovam,,,
13,Creador de Contenido y Community Manager,Covema SAC,,,"S/. 2.500,00 (Mensual)"
13,Community Manager,CONTROL + SAC,,,
13,Community manager,ACTIVLIFE REHAB,,,
13,Community manager,EXE SAC,,,
13,Community Manager,,,,"S/. 1.800,00 (Mensual)"
13,community manager,FLORAL TRENDY,,,
13,Community Manager,LA CUADRA DE SALVADOR,,,
13,Asistente de Marketing / Community Manager,CAMIONES CHINOS PERU SAC.,,,
13,Community manager,Inmobiliaria & constructora VIVALDI SAC,,,
13,Creadora de contenido y Community manager,CLUB EL TUMI,,,
13,Community Manager,Calzados Mikaela,,,
13,Community manager,INDUSTRIA SERVIUNI S.A.C.,,,"S/. 1.500,00 (Mensual) + Comisiones"
13,Community manager,ZOJIMA E.I.R.L.,,,
13,Content manager,,,,
13,community manager,KAIROS ARTESANAL E.I.R.L.,,Presencial y remoto,"S/. 500,00 (Mensual)"
13,Content Manager / Community Manager,,,,"S/. 2.200,00 (Mensual)"
13,Community Manager,Agencia Wayruro,,,"S/. 1.400,00 (Mensual)"
13,Community Manager,Linder Ing. Graficos Consultores S.R.L.,,,
13,community manager,MOTOREPUESTOS JOCHI,,,"S/. 1.500,00 (Mensual)"
13,Community manager Licencia de Maternidad,Universidad Continental,,,"S/. 2.400,00 (Mensual)"
13,Community manager,CONTACTO SATELITAL,,,"S/. 1.500,00 (Mensual)"
13,Analista PMO (Project manager),BRM PERU S.A.C.,,Presencial y remoto,"S/. 2.000,00 (Mensual)"
13,Content manager,COOPERATIVA EL TUMI,,,
13,Community manager Licencia de Maternidad,Universidad Continental,,,"S/. 2.400,00 (Mensual)"
13,Community Manager,,,,"S/. 2.000,00 (Mensual)"
13,Community manager,Grupo Fencri,,,
13,Account Manager TI,Grupo STT,,Presencial y remoto,
13,Community manager,Grupo San Pablo,,,
13,Community Manager,,,,
13,Community Manager,El Refugio de Vichayito,,,
13,Community Manager,CONSORCIO BULEJE & ASOCIADOS,,,
13,Community manager,PROMOREGIONCUSCO EIRL,,,
13,community manager,Passion for Fruit,,,"S/. 2.500,00 (Mensual)"
13,community manager,FLORAL TRENDY,,,
13,Community Manager,LA CUADRA DE SALVADOR,,,
13,Community Manager,ODONTIX,,,
14,Analista de Selección y Desarrollo (Exp. Industrial),GRUPO METALINDUSTRIAS,,,"S/. 1.900,00 (Mensual)"
14,Supervisor(a) de Ventas / Exp. en FFVV / Rubro Financiero,Sef Peru Holding SAC,,,
14,Asistente Senior de Planilla / Exp. en Rubro Industrial,,,,
14,Analista de Planilla / Exp. en Rubro Industrial,,,,
14,Supervisor(a) de Ventas / Exp. en FFVV / Rubro Financiero,Sef Peru Holding SAC,,,
14,Supervisor(a) de Ventas / Exp. en FFVV / Rubro Financiero,Sef Peru Holding SAC,,,"S/. 1.500,00 (Mensual)"
14,Supervisor(a) de Ventas / Exp. en sector financiero,Sef Peru Holding SAC,,Presencial y remoto,
15,Cajeros(as) para atención al cliente en banco BCP,Adecco Perú S.A.,,,
15,Cajeros Plataformistas para importante banco / Zona Centro / Lima,Adecco Perú S.A.,,,
15,Cajeros/as para atención al cliente BCP:La Victoria/Lince/San Borja/Surquillo,Adecco Perú S.A.,,,
15,Cajeros(as) para atención al cliente en banco BCP,Adecco Perú S.A.,,,
15,Cajeros(as) para atención al cliente en banco BCP / Quillabamba,Adecco Perú S.A.,,,
15,Cajeros/as para atención al cliente BCP:La Molina/Santiago de Surco,Adecco Perú S.A.,,,
15,Cajeros/as para atención al cliente BCP: Breña/Cercado de Lima/Pueblo Libre/San Miguel,Adecco Perú S.A.,,,
15,Cajeros(as) para atención al cliente en banco BCP,Adecco Perú S.A.,,,
15,Cajeros(as) para atención al cliente en banco BCP / Juliaca,Adecco Perú S.A.,,,
15,Cajeros/as para atención al cliente BCP:Jesus Maria /Magdalena del Mar/San Isidro,Adecco Perú S.A.,,,
15,Cajeros(as) para atención al cliente en banco BCP / Arequipa,Adecco Perú S.A.,,,
15,Cajeros(as) para atención al cliente en banco BCP / Camana,Adecco Perú S.A.,,,
15,Cajeros(as) para atención al cliente en banco BCP / Piura,Adecco Perú S.A.,,,
15,Cajeros(as) para atención al cliente en banco BCP / Cusco,Adecco Perú S.A.,,,
15,Cajeros(as) para atención al cliente en banco BCP,Adecco Perú S.A.,,,
15,Cajeros(as) para atención al cliente en banco BCP,Adecco Perú S.A.,,,
15,Cajeros(as) para atención al cliente en banco BCP,Adecco Perú S.A.,,,
15,Cajeros(as) para cevicheria,PUNTO MARISKO FUSION E.I.R.L.,,,
